ARW|160|Arad
ASA|161|Assab
ASB|162|Ashgabat
ASD|163|Andros Town
ASE|164|Aspen
ASF|165|Astrakhan
ASI|166|Georgetown (XV)
ASJ|167|Amami O Shima
ASM|168|Asmara
ASO|169|Asosa
ASP|170|Alice Springs
ASR|171|Kayseri
ASU|172|Asuncion
ASV|173|Amboseli
ASW|174|Aswan
ATC|175|Arthur's Town
ATD|176|Atoifi
ATH|177|Athens (GR)
ATK|178|Atqasuk
ATL|179|Atlanta
ATM|180|Altamira
ATN|181|Namatanai
ATP|182|Aitape
ATQ|183|Amritsar
ATT|184|Atmautluak
ATW|185|Appleton
ATY|186|Watertown (US) SD
ATZ|187|Assiut
AUA|188|Aruba
AUC|189|Arauca
AUG|190|Augusta (US) ME
AUH|191|Abu Dhabi
AUK|192|Alakanuk
AUL|193|Aur Island
AUP|194|Agaun
AUQ|195|Atuona
AUR|196|Aurillac
AUS|197|Austin
AUU|198|Aurukun Mission
AUV|199|Aumo
AUW|200|Wausau
AUX|201|Araguaina
AUY|202|Aneityum
AUZ|203|Aurora
AVI|204|Ciego de Avila
AVK|205|Arvaikheer
AVL|206|Asheville
AVN|207|Avignon
AVP|208|Wilkes-Barre
AVV|209|Avalon
AWD|210|Aniwa
AWZ|211|Ahwaz
AXA|212|Anguilla
AXD|213|Alexandroupolis
AXK|214|Ataq
AXM|215|Armenia
AXP|216|Spring Point
AXT|217|Akita
AXU|218|Axum
AYP|219|Ayacucho
AYQ|220|Ayers Rock
AYT|221|Antalya
AZB|222|Amazon Bay
AZD|223|Yazd
AZN|224|Andizhan
AZO|225|Kalamazoo
AZR|226|Adrar
BAG|227|Baguio
BAH|228|Bahrain
BAK|229|Baku
BAL|230|Batman
BAQ|231|Barranquilla
BAS|232|Balalae
BAU|233|Bauru
BAV|234|Baotou
BAX|235|Barnaul
BAY|236|Baia Mare
BBA|237|Balmaceda
BBI|238|Bhubaneswar
BBK|239|Kasane
BBM|240|Battambang
BBN|241|Bario
BBO|242|Berbera
BCA|243|Baracoa
BCD|244|Bacolod
BCI|245|Barcaldine
BCL|246|Barra Colorado
BCM|247|Bacau
BCN|248|Barcelona (ES)
BCO|249|Jinka
BCP|250|Bambu
BDA|251|Bermuda
BDB|252|Bundaberg
BDD|253|Badu Island
BDH|254|Bandar Lengeh
BDJ|255|Banjarmasin
BDO|256|Bandung
BDQ|257|Vadodara
BDR|258|Bridgeport
BDS|259|Brindisi
BDU|260|Bardufoss
BEB|261|Benbecula
BED|262|Bedford
BEG|263|Belgrade
BEI|264|Beica
BEJ|265|Berau
BEL|266|Belem
BEN|267|Benghazi
BER|268|Berlin
BES|269|Brest
BET|270|Bethel
BEU|271|Bedourie
BEW|272|Beira
BEY|273|Beirut
BFD|274|Bradford
BFE|275|Bielefeld
BFF|276|Scottsbluff
BFL|277|Bakersfield
BFN|278|Bloemfontein
BFQ|279|Bahia Pinas
BFS|280|Belfast
BFV|281|Buri Ram
BGA|282|Bucaramanga
BGF|283|Bangui
BGI|284|Barbados
BGM|285|Binghamton
BGO|286|Bergen
BGR|287|Bangor
BHB|288|Bar Harbor
BHE|289|Blenheim
BHG|290|Brus Laguna
BHH|291|Bisha
BHI|292|Bahia Blanca
BHJ|293|Bhuj
BHK|294|Bukhara
BHM|295|Birmingham (US)
BHO|296|Bhopal
BHQ|297|Broken Hill
BHR|298|Bharatpur
BHS|299|Bathurst (AU)
BHU|300|Bhavnagar
BHV|301|Bahawalpur
BHX|302|Birmingham (GB)
BHY|303|Beihai
BHZ|304|Belo Horizonte
BIA|305|Bastia
BID|306|Block Island
BII|307|Bikini Atoll
BIK|308|Biak
BIL|309|Billings
BIM|310|Bimini
BIN|311|Bamiyan
BIO|312|Bilbao
BIQ|313|Biarritz
BIR|314|Biratnagar
BIS|315|Bismarck
BIU|316|Bildudalur
BIW|317|Billiluna
BJA|318|Bejaia
BJB|319|Bojnord
BJF|320|Batsfjord
BJI|321|Bemidji
BJL|322|Banjul
BJM|323|Bujumbura
BJR|324|Bahar Dar
BJS|325|Beijing
BJX|326|Leon/Guanajuato
BJZ|327|Badajoz
BKC|328|Buckland
BKI|329|Kota Kinabalu
BKK|330|Bangkok
BKO|331|Bamako
BKQ|332|Blackall
BKS|333|Bengkulu
BKW|334|Beckley
BKX|335|Brookings
BKZ|336|Bukoba
BLA|337|Barcelona (VE)
BLE|338|Borlange
BLF|339|Bluefield
BLG|340|Belaga
BLI|341|Bellingham
BLJ|342|Batna
BLK|343|Blackpool
BLL|344|Billund
BLQ|345|Bologna
BLR|346|Bangalore
BLT|347|Blackwater
BLV|348|Belleville
BLZ|349|Blantyre
BMD|350|Belo
BME|351|Broome
BMI|352|Bloomington-Normal
BMO|353|Bhamo
BMP|354|Brampton Island
BMU|355|Bima
BMV|356|Ban Me Thuot
BMW|357|Bordj Badji Mokhtar
BMY|358|Belep Island
BNA|359|Nashville
BNC|360|Beni
BND|361|Bandar Abbas
BNE|362|Brisbane
BNK|363|Ballina
BNN|364|Bronnoysund
BNP|365|Bannu
BNS|366|Barinas
BNX|367|Banja Luka
BNY|368|Bellona
BOA|369|Boma
BOB|370|Bora Bora
BOC|371|Bocas del Toro
BOD|372|Bordeaux
BOG|373|Bogota
BOH|374|Bournemouth
BOI|375|Boise
BOJ|376|Bourgas
BOM|377|Mumbai
BON|378|Bonaire
BOO|379|Bodo
BOS|380|Boston
BOU|381|Bourges
BOV|382|Boang
BOW|383|Bartow
BOX|384|Borroloola
BOY|385|Bobo Dioulasso
BPD|386|Bapi
BPN|387|Balikpapan
BPS|388|Porto Seguro
BPT|389|Beaumont
BPX|390|Bangda
BPY|391|Besalampy
BQB|392|Busselton
BQL|393|Boulia
BQN|394|Aguadilla
BQS|395|Blagoveschensk
BQW|396|Balgo Hills
BRA|397|Barreiras
BRC|398|San Carlos de Bariloche
BRD|399|Brainerd
BRE|400|Bremen
BRI|401|Bari
BRK|402|Bourke
BRL|403|Burlington (US) IA
BRM|404|Barquisimeto
BRN|405|Berne
BRO|406|Brownsville
BRQ|407|Brno
BRR|408|Barra
BRS|409|Bristol
BRT|410|Bathurst Island
BRU|411|Brussels
BRW|412|Barrow
BSA|413|Bossaso
BSB|414|Brasilia
BSC|415|Bahia Solano
BSD|416|Baoshan
BSK|417|Biskra
BSO|418|Basco
BTH|419|Batam
BTI|420|Barter Island
BTJ|421|Banda Aceh
BTK|422|Bratsk
BTL|423|Battle Creek
BTM|424|Butte
BTR|425|Baton Rouge
BTS|426|Bratislava
BTT|427|Bettles
BTU|428|Bintulu
BTV|429|Burlington (US) VT
BUA|430|Buka
BUC|431|Burketown
BUD|432|Budapest
BUE|433|Buenos Aires
BUF|434|Buffalo
BUH|435|Bucharest
BUL|436|Bulolo
BUN|437|Buenaventura
BUO|438|Burao
BUQ|439|Bulawayo
BUR|440|Burbank
BUS|441|Batumi
BUX|442|Bunia
BUZ|443|Bushehr
BVB|444|Boa Vista (BR)
BVC|445|Boa Vista (CV)
BVE|446|Brive-La-Gaillarde
BVG|447|Berlevag
BVH|448|Vilhena
BVI|449|Birdsville
BVS|450|Breves
BWA|451|Bhairawa
BWD|452|Brownwood
BWI|453|Baltimore
BWK|454|Bol
BWN|455|Bandar Seri Begawan
BWQ|456|Brewarrina
BWT|457|Burnie
BXN|458|Bodrum
BXR|459|Bam
BXU|460|Butuan
BXX|461|Borama
BXZ|462|Bunsil
BYA|463|Boundary
BYC|464|Yacuiba
BYM|465|Bayamo
BYN|466|Bayankhongor
BYU|467|Bayreuth
BYW|468|Blakely Island
BZE|469|Belize City
BZG|470|Bydgoszcz
BZI|471|Balikesir
BZL|472|Barisal
BZN|473|Bozeman
BZO|474|Bolzano
BZR|475|Beziers
BZV|476|Brazzaville
BZZ|477|Brize Norton
CAB|478|Cabinda
CAC|479|Cascavel
CAD|480|Cadillac
CAE|481|Columbia (US) SC
CAG|482|Cagliari
CAI|483|Cairo
CAJ|484|Canaima
CAK|485|Akron/Canton
CAL|486|Campbeltown
CAN|487|Guangzhou
CAP|488|Cap Haitien
CAQ|489|Caucasia
CAS|490|Casablanca
CAW|491|Campos
CAX|492|Carlisle
CAY|493|Cayenne
CAZ|494|Cobar
CBB|495|Cochabamba
CBE|496|Cumberland
CBG|497|Cambridge
CBH|498|Bechar
CBL|499|Ciudad Bolivar
CBO|500|Cotabato
CBR|501|Canberra
CCF|502|Carcassonne
CCJ|503|Kozhikode
CCK|504|Cocos Islands
CCM|505|Criciuma
CCP|506|Concepcion (CL)
CCS|507|Caracas
CCU|508|Calcutta
CCV|509|Craig Cove
CDB|510|Cold Bay
CDC|511|Cedar City
CDD|512|Cauquira
CDL|513|Candle
CDR|514|Chadron
CDV|515|Cordova
CEB|516|Cebu
CEC|517|Crescent City
CED|518|Ceduna
CEE|519|Cherepovets
CEG|520|Chester
CEH|521|Chelinda
CEI|522|Chiang Rai
CEK|523|Chelyabinsk
CEM|524|Central
CEN|525|Ciudad Obregon
CEQ|526|Cannes
CER|527|Cherbourg
CEZ|528|Cortez
CFE|529|Clermont-Ferrand
CFG|530|Cienfuegos
CFN|531|Donegal
CFR|532|Caen
CFS|533|Coffs Harbour
CFU|534|Kerkyra
CGA|535|Craig
CGB|536|Cuiaba
CGD|537|Changde
CGI|538|Cape Girardeau
CGN|539|Cologne
CGO|540|Zhengzhou
CGP|541|Chittagong
CGQ|542|Changchun
CGR|543|Campo Grande
CGY|544|Cagayan de Oro
CHA|545|Chattanooga
CHC|546|Christchurch
CHG|547|Chaoyang
CHI|548|Chicago
CHO|549|Charlottesville
CHP|550|Circle Hot Springs
CHQ|551|Chania
CHS|552|Charleston (US) SC
CHT|553|Chatham Island
CHU|554|Chuathbaluk
CHX|555|Changuinola
CHY|556|Choiseul Bay
CIC|557|Chico
CID|558|Cedar Rapids
CIF|559|Chifeng
CIH|560|Changzhi
CIJ|561|Cobija
CIK|562|Chalkyitsik
CIO|563|Concepcion (PY)
CIP|564|Chipata
CIT|565|Shimkent
CIW|566|Canouan Island
CIX|567|Chiclayo
CJA|568|Cajamarca
CJB|569|Coimbatore
CJC|570|Calama
CJJ|571|Cheong Ju City
CJL|572|Chitral
CJS|573|Ciudad Juarez
CJT|574|Comitan
CJU|575|Cheju
CKB|576|Clarksburg
CKD|577|Crooked Creek
CKG|578|Chongqing
CKI|579|Croker Island
CKL|580|Chkalovsky
CKS|581|Carajas
CKX|582|Chicken
CKY|583|Conakry
CLD|584|Carlsbad (US) CA
CLE|585|Cleveland
CLJ|586|Cluj
CLL|587|College Station
CLM|588|Port Angeles
CLO|589|Cali
CLP|590|Clarks Point
CLQ|591|Colima
CLT|592|Charlotte
CLY|593|Calvi
CMA|594|Cunnamulla
CMB|595|Colombo
CMD|596|Cootamundra
CME|597|Ciudad del Carmen
CMF|598|Chambery
CMG|599|Corumba
CMH|600|Columbus (US) OH
CMI|601|Champaign
CMJ|602|Chi Mei
CMK|603|Club Makokola
CMU|604|Kundiawa
CMW|605|Camaguey
CMX|606|Hancock
CNB|607|Coonamble
CNC|608|Coconut Island
CND|609|Constanta
CNJ|610|Cloncurry
CNM|611|Carlsbad (US) NM
CNP|612|Neerlerit Inaat
CNQ|613|Corrientes
CNS|614|Cairns
CNX|615|Chiang Mai
CNY|616|Moab
COC|617|Concordia
COD|618|Cody
COJ|619|Coonabarabran
COK|620|Cochin
COO|621|Cotonou
COQ|622|Choibalsan
COR|623|Cordoba
COS|624|Colorado Springs
COU|625|Columbia (US) MO
CPB|626|Capurgana
CPC|627|San Martin de Los Andes
CPD|628|Coober Pedy
CPE|629|Campeche
CPH|630|Copenhagen
CPI|631|Cape Orford
CPO|632|Copiapo
CPQ|633|Campinas
CPR|634|Casper
CPT|635|Cape Town
CPV|636|Campina Grande
CQS|637|Costa Marques
CRD|638|Comodoro Rivadavia
CRI|639|Crooked Island
CRM|640|Catarman
CRP|641|Corpus Christi
CRW|642|Charleston (US) WV
CSG|643|Columbus (US) GA
CSI|644|Casino
CSK|645|Cap Skirring
CSL|646|San Luis Obispo
CSN|647|Carson City
CST|648|Castaway
CSX|649|Changsha
CSZ|650|Coronel Suarez
CTA|651|Catania
CTC|652|Catamarca
CTD|653|Chitre
CTG|654|Cartagena
CTL|655|Charleville
CTM|656|Chetumal
CTN|657|Cooktown
CTU|658|Chengdu
CUC|659|Cucuta
CUF|660|Cuneo
CUG|661|Cudal
CUJ|662|Culion
CUK|663|Caye Caulker
CUL|664|Culiacan
CUM|665|Cumana
CUN|666|Cancun
CUP|667|Carupano
CUQ|668|Coen
CUR|669|Curacao
CUU|670|Chihuahua
CUW|671|Cube Cove
CUZ|672|Cuzco
CVC|673|Cleve
CVG|674|Cincinnati
CVJ|675|Cuernavaca
CVL|676|Cape Vogel
CVM|677|Ciudad Victoria
CVN|678|Clovis
CVO|679|Corvallis
CVQ|680|Carnarvon
CVT|681|Coventry
CVU|682|Corvo Island
CWB|683|Curitiba
CWC|684|Chernovtsy
CWL|685|Cardiff
CWS|686|Center Island
CWT|687|Cowra
CXB|688|Cox's Bazar
CXJ|689|Caxias do Sul
CYB|690|Cayman Brac
CYF|691|Chefornak
CYI|692|Chiayi
CYO|693|Cayo Largo del Sur
CYP|694|Calbayog
CYS|695|Cheyenne
CYU|696|Cuyo
CZE|697|Coro
CZF|698|Cape Romanzof
CZH|699|Corozal (BZ)
CZL|700|Constantine
CZM|701|Cozumel
CZN|702|Chisana
CZS|703|Cruzeiro do Sul
CZU|704|Corozal (CO)
CZX|705|Changzhou
DAB|706|Daytona Beach
DAC|707|Dhaka
DAD|708|Da Nang
DAK|709|Dakhla Oasis
DAM|710|Damascus
DAR|711|Dar Es Salaam
DAU|712|Daru
DAV|713|David
DAY|714|Dayton
DBM|715|Debra Marcos
DBO|716|Dubbo
DBQ|717|Dubuque
DBT|718|Debra Tabor
DBV|719|Dubrovnik
DCM|720|Castres
DDC|721|Dodge City
DDI|722|Daydream Island
DDM|723|Dodoima
DEA|724|Dera Ghazi Khan
DEB|725|Debrecen
DEC|726|Decatur
DEL|727|Delhi
DEM|728|Dembidollo
DEN|729|Denver
DER|730|Derim
DEZ|731|Deirezzor
DFW|732|Dallas/Fort Worth
DGA|733|Dangriga
DGE|734|Mudgee
DGO|735|Durango (MX)
DGT|736|Dumaguete
DHN|737|Dothan
DIB|738|Dibrugarh
DIE|739|Antsiranana
DIG|740|Diqing
DIJ|741|Dijon
DIK|742|Dickinson
DIL|743|Dili
DIN|744|Dien Bien Phu
DIO|745|Diomede Island
DIR|746|Dire Dawa
DIS|747|Loubomo
DIU|748|Diu
DIY|749|Diyarbakir
DJB|750|Jambi
DJE|751|Djerba
DJG|752|Djanet
DJJ|753|Jayapura
DJN|754|Delta Junction
DKI|755|Dunk Island
DKR|756|Dakar
DLA|757|Douala
DLC|758|Dalian
DLD|759|Geilo
DLG|760|Dillingham
DLH|761|Duluth/Superior
DLI|762|Dalat
DLM|763|Dalaman
DLO|764|Dolomi
DLU|765|Dali City
DLY|766|Dillons Bay
DLZ|767|Dalanzadgad
DMD|768|Doomadgee Mission
DMM|769|Dammam
DMU|770|Dimapur
DND|771|Dundee
DNH|772|Dunhuang
DNK|773|Dnepropetrovsk
DNM|774|Denham
DNR|775|Dinard
DNV|776|Danville
DNZ|777|Denizli
DOD|778|Dodoma
DOG|779|Dongola
DOH|780|Doha
DOK|781|Donetsk
DOM|782|Dominica
DPL|783|Dipolog
DPO|784|Devonport
DPS|785|Denpasar Bali
DRB|786|Derby
DRG|787|Deering
DRO|788|Durango (US)
DRS|789|Dresden
DRT|790|Del Rio
DRW|791|Darwin
DSD|792|La Desirade
DSE|793|Dessie
DSK|794|Dera Ismail Khan
DSM|795|Des Moines
DTD|796|Datadawai
DTM|797|Dortmund
DTR|798|Decatur Island
DTT|799|Detroit
DUB|800|Dublin
DUD|801|Dunedin
DUI|802|Duisburg Bus Station
DUJ|803|Dubois
DUQ|804|Duncan
DUR|805|Durban
DUS|806|Dusseldorf
DUT|807|Dutch Harbor
DVL|808|Devils Lake
DVO|809|Davao
DWB|810|Soalala
DXB|811|Dubai
DYG|812|Dayong
DYR|813|Anadyr
DYU|814|Dushanbe
DZA|815|Dzaoudzi
EAA|816|Eagle
EAE|817|Emae
EAM|818|Nejran
EAP|819|Euroairport
EAR|820|Kearney
EAS|821|San Sebastian
EAT|822|Wenatchee
EAU|823|Eau Claire
EBB|824|Entebbe/Kampala
EBD|825|El Obeid
EBJ|826|Esbjerg
EBO|827|Ebon
EBU|828|St Etienne
ECN|829|Ercan
EDA|830|Edna Bay
EDI|831|Edinburgh
EDL|832|Eldoret
EDR|833|Edward River
EEK|834|Eek
EFL|835|Kefallinia
EGC|836|Bergerac
EGE|837|Vail
EGL|838|Neghelli
EGM|839|Sege
EGN|840|Geneina
EGO|841|Belgorod
EGS|842|Egilsstadir
EGV|843|Eagle River
EGX|844|Egegik
EHL|845|El Bolson
EHM|846|Cape Newenham
EIN|847|Eindhoven
EIS|848|Beef Island
EJA|849|Barrancabermeja
EJH|850|Wedjh
EKO|851|Elko
ELC|852|Elcho Island
ELD|853|El Dorado
ELE|854|El Real
ELF|855|El Fasher
ELG|856|El Golea
ELH|857|North Eleuthera
ELI|858|Elim
ELM|859|Elmira/Corning
ELP|860|El Paso
ELQ|861|Gassim
ELS|862|East London
ELU|863|El Oued
ELV|864|Elfin Cove
ELY|865|Ely (US) NV
EMD|866|Emerald
EMI|867|Emirau
EMK|868|Emmonak
EMN|869|Nema
EMS|870|Embessa
EMX|871|El Maiten
ENA|872|Kenai
ENF|873|Enontekio
ENT|874|Enewetak Island
ENW|875|Kenosha
ENY|876|Yan'an
EOI|877|Eday
EPL|878|Epinal
EPR|879|Esperance
EPS|880|El Portillo / Samana
EQS|881|Esquel
ERC|882|Erzincan
ERF|883|Erfurt
ERI|884|Erie
ERZ|885|Erzurum
ESC|886|Escanaba
ESD|887|Eastsound
ESL|888|Elista
ESR|889|El Salvador
ESS|890|Essen
ESU|891|Essaouira
ETH|892|Elat
ETZ|893|Metz/Nancy
EUA|894|Eua
EUG|895|Eugene
EUN|896|Laayoune
EUX|897|St Eustatius
EVE|898|Harstad-Narvik
EVG|899|Sveg
EVN|900|Yerevan
EVV|901|Evansville
EWB|902|New Bedford
EWN|903|New Bern
EXI|904|Excursion Inlet
EXM|905|Exmouth Gulf
EXT|906|Exeter
EYL|907|Yelimane
EYP|908|El Yopal
EYW|909|Key West
EZS|910|Elazig
FAE|911|Faroe Islands
FAI|912|Fairbanks
FAJ|913|Fajardo
FAO|914|Faro
FAR|915|Fargo
FAT|916|Fresno
FAV|917|Fakarava
FAY|918|Fayetteville (US) NC
FBM|919|Lubumbashi
FCA|920|Kalispell
FDE|921|Forde
FDF|922|Fort de France
FDH|923|Friedrichshafen
FEG|924|Fergana
FEJ|925|Feijo
FEN|926|Fernando de Noronha
FEZ|927|Fez
FHU|928|Fort Huachuca/Sierra Vista
FIE|929|Fair Isle
FIH|930|Kinshasa
FIN|931|Finschhafen
FIZ|932|Fitzroy Crossing
FJR|933|Al-Fujairah
FKB|934|Karlsruhe/Baden Baden
FKL|935|Franklin
FKS|936|Fukushima
FLA|937|Florencia
FLG|938|Flagstaff
FLL|939|Fort Lauderdale
FLN|940|Florianopolis
FLO|941|Florence (US)
FLR|942|Florence (IT)
FLS|943|Flinders Island
FLW|944|Flores Island
FMA|945|Formosa
FMN|946|Farmington
FMO|947|Munster
FMY|948|Fort Myers
FNA|949|Freetown
FNC|950|Funchal
FNI|951|Nimes
FNJ|952|Pyongyang
FNL|953|Fort Collins/Loveland
FNT|954|Flint
FOC|955|Fuzhou
FOD|956|Fort Dodge
FOG|957|Foggia
FON|958|Fortuna
FOR|959|Fortaleza
FPO|960|Freeport
FPR|961|Fort Pierce
FRA|962|Frankfurt
FRB|963|Forbes
FRC|964|Franca
FRD|965|Friday Harbor
FRE|966|Fera Island
FRL|967|Forli
FRO|968|Floro
FRS|969|Flores
FRU|970|Bishkek
FRW|971|Francistown
FSC|972|Figari
FSD|973|Sioux Falls
FSM|974|Fort Smith (US)
FSP|975|St Pierre
FTA|976|Futuna Island
FTU|977|Fort Dauphin
FUE|978|Fuerteventura
FUG|979|Fuyang
FUJ|980|Fukue
FUK|981|Fukuoka
FUN|982|Funafuti Atol
FUT|983|Futuna
FVL|984|Flora Valley
FWA|985|Fort Wayne
FYU|986|Fort Yukon
FYV|987|Fayetteville (US) AR
GAF|988|Gafsa
GAJ|989|Yamagata
GAL|990|Galena
GAM|991|Gambell
GAN|992|Gan Island
GAO|993|Guantanamo
GAQ|994|Gao
GAR|995|Garaina
GAU|996|Guwahati
GAX|997|Gamba
GBD|998|Great Bend
GBE|999|Gaborone
GBJ|1000|Marie Galante
GBL|1001|Goulburn Island
GCC|1002|Gillette
GCI|1003|Guernsey
GCK|1004|Garden City
GCM|1005|Grand Cayman Island
GCN|1006|Grand Canyon
GCY|1007|Greenville (US) TN
GDE|1008|Gode
GDL|1009|Guadalajara
GDN|1010|Gdansk
GDQ|1011|Gondar
GDT|1012|Grand Turk
GDV|1013|Glendive
GDX|1014|Magadan
GDZ|1015|Gelendzik
GEG|1016|Spokane
GEL|1017|Santo Angelo
GEO|1018|Georgetown (GY)
GER|1019|Nueva Gerona
GES|1020|General Santos
GET|1021|Geraldton
GEV|1022|Gallivare
GEW|1023|Gewoya
GFF|1024|Griffith
GFK|1025|Grand Forks
GFN|1026|Grafton
GGG|1027|Longview
GGS|1028|Gobernador Gregores
GGT|1029|George Town
GGW|1030|Glasgow (US)
GHA|1031|Ghardaia
GHB|1032|Governors Harbour
GHE|1033|Garachine
GHT|1034|Ghat
GIB|1035|Gibraltar
GIC|1036|Boigu Island
GIL|1037|Gilgit
GIS|1038|Gisborne
GIZ|1039|Gizan
GJA|1040|Guanaja
GJL|1041|Jijel
GJM|1042|Guajara-Mirim
GJT|1043|Grand Junction
GKA|1044|Goroka
GLA|1045|Glasgow (GB)
GLF|1046|Golfito
GLH|1047|Greenville (US) MS
GLI|1048|Glen Innes
GLL|1049|Gol
GLT|1050|Gladstone
GLV|1051|Golovin
GMB|1052|Gambela
GMI|1053|Gasmata
GMR|1054|Gambier Island
GNB|1055|Grenoble
GND|1056|Grenada
GNI|1057|Green Island
GNU|1058|Goodnews Bay
GNV|1059|Gainesville
GOA|1060|Genoa
GOB|1061|Goba
GOE|1062|Gonalia
GOH|1063|Nuuk
GOI|1064|Goa
GOJ|1065|Nizhniy Novgorod
GOM|1066|Goma
GON|1067|New London/Groton
GOR|1068|Gore
GOT|1069|Gothenburg
GOU|1070|Garoua
GOV|1071|Gove
GPB|1072|Guarapuava
GPI|1073|Guapi
GPN|1074|Garden Point
GPO|1075|General Pico
GPT|1076|Gulfport/Biloxi
GPZ|1077|Grand Rapids (US) MN
GRB|1078|Green Bay
GRI|1079|Grand Island
GRJ|1080|George
GRL|1081|Garasa
GRO|1082|Gerona
GRR|1083|Grand Rapids (US) MI
GRW|1084|Graciosa Island
GRX|1085|Granada
GRY|1086|Grimsey
GRZ|1087|Graz
GSO|1088|Greensboro/High Point
GSP|1089|Greenville (US) SC
GST|1090|Gustavus
GTE|1091|Groote Eylandt
GTF|1092|Great Falls
GUA|1093|Guatemala City
GUB|1094|Guerrero Negro
GUC|1095|Gunnison
GUD|1096|Goundam
GUH|1097|Gunnedah
GUI|1098|Guiria
GUM|1099|Guam
GUP|1100|Gallup
GUR|1101|Alotau
GUW|1102|Atyrau
GVA|1103|Geneva
GVI|1104|Green River
GVR|1105|Governador Valadares
GVX|1106|Gavle
GWD|1107|Gwadar
GWL|1108|Gwalior
GWT|1109|Westerland
GWY|1110|Galway
GXF|1111|Seiyun
GYA|1112|Guayaramerin
GYE|1113|Guayaquil
GYI|1114|Gisenyi
GYL|1115|Argyle
GYM|1116|Guaymas
GYN|1117|Goiania
GYS|1118|Guang Yuan
GZA|1119|Gaza
GZM|1120|Gozo
GZO|1121|Gizo
